"","commarea_n","cartodb_id","gisjoin","statefp","countyfp","tractce","geoid","name","namelsad","mtfcc","funcstat","aland","awater","intptlat","intptlon","shape_leng","shape_area","acs_population","svi_pecentile","trees_n","trees_area","trees_den","trees_crown_den","zip_code","asthma_5yr_avg","asthma_age_adj_rate","urban_flood_suscep","heatisl","nn_q3_pm2_5","logtraf","city_property_tot","hardship","pct_white","pct_black","pct_nativeam","pct_asian","pct_other","prop_comm","prop_plndev","prop_resdntl","community","Name","GEOID","CLRRt","AdAsthRt","PhysRate","LngCncRt","CancerRt","HypRt","logtrafScld"
"64","16",205,"G1700310161300","17","031","161300","17031161300","1613","Census Tract 1613","G5020","S",497601,0,"+41.9426994","-087.7310023",2946.723367,497597.610639,3919,76.2,1536,96010,0.003087,19.3,"60641",181.75,103.8,9,90,10.6,4.4,1,16.3,"77.3","2.9","0.0","3.3","0.3",0,0,1,"IRVING PARK","Irving Park",16,26,10.7,29.9,56.37857777,454.3016727,29.4,64.7058823529412
"65","16",200,"G1700310160800","17","031","160800","17031160800","1608","Census Tract 1608","G5020","S",657623,0,"+41.9502131","-087.7128146",3239.065646,657627.983373,4909,43.5,1895,135066,0.002882,20.5,"60618",172.25,82.6,9,74.9,10.8,5.6,0,17.3,"68.4","2.8","0.0","8.9","0.4",0,0,0,"IRVING PARK","Irving Park",16,26,10.7,29.9,56.37857777,454.3016727,29.4,82.3529411764706
"66","16",199,"G1700310160700","17","031","160700","17031160700","1607","Census Tract 1607","G5020","S",773893,16585,"+41.9512177","-087.7021347",3753.216187,790473.980963,6191,49.2,2640,183267,0.003411,23.7,"60618",172.25,82.6,8.9,78.2,11,5.8,0,22.3,"71.5","4.5","0.0","8.6","0.0",0,0,0,"IRVING PARK","Irving Park",16,26,10.7,29.9,56.37857777,454.3016727,29.4,85.2941176470588
"67","16",191,"G1700310160100","17","031","160100","17031160100","1601","Census Tract 1601","G5020","S",593564,0,"+41.9646284","-087.7427951",3167.706988,593565.301096,2577,62.6,2182,170162,0.003676,28.7,"60630",92,78.6,8.9,79.7,10.3,6.3,6,21.6,"64.7","0.3","0.5","17.2","0.0",6,0,0,"IRVING PARK","Irving Park",16,26,10.7,29.9,56.37857777,454.3016727,29.4,92.6470588235294
"68","16",203,"G1700310161100","17","031","161100","17031161100","1611","Census Tract 1611","G5020","S",576829,0,"+41.9498800","-087.7381550",3066.094304,576828.404447,2043,18.7,2190,165245,0.003797,28.6,"60641",181.75,103.8,9,88.1,10.4,5.5,0,10.1,"74.4","8.0","0.0","7.1","0.0",0,0,0,"IRVING PARK","Irving Park",16,26,10.7,29.9,56.37857777,454.3016727,29.4,80.8823529411765
"69","16",196,"G1700310160502","17","031","160502","17031160502","1605.02","Census Tract 1605.02","G5020","S",310887,0,"+41.9555841","-087.7130876",2526.196827,310885.054341,3782,64.6,1082,76806,0.00348,24.7,"60618",172.25,82.6,9,70.2,10.6,0,0,21.7,"71.6","2.0","0.0","4.6","0.0",0,0,0,"IRVING PARK","Irving Park",16,26,10.7,29.9,56.37857777,454.3016727,29.4,0
"70","16",195,"G1700310160501","17","031","160501","17031160501","1605.01","Census Tract 1605.01","G5020","S",345248,0,"+41.9592098","-087.7129732",2525.176681,345246.366659,3870,65.6,1118,79262,0.003238,23,"60618",172.25,82.6,8.8,68.7,10.6,4.2,0,24.2,"63.9","5.1","0.0","14.4","0.0",0,0,0,"IRVING PARK","Irving Park",16,26,10.7,29.9,56.37857777,454.3016727,29.4,61.7647058823529
"71","16",201,"G1700310160900","17","031","160900","17031160900","1609","Census Tract 1609","G5020","S",657736,0,"+41.9500821","-087.7226082",3248.908823,657731.821121,2464,25.2,2824,198315,0.004294,30.2,"60618",172.25,82.6,9,82.2,10.5,6.4,0,10.5,"81.5","3.1","0.0","8.0","0.0",0,0,0,"IRVING PARK","Irving Park",16,26,10.7,29.9,56.37857777,454.3016727,29.4,94.1176470588235
"72","16",202,"G1700310161000","17","031","161000","17031161000","1610","Census Tract 1610","G5020","S",426501,0,"+41.9499766","-087.7306829",2676.408946,426501.476182,2151,38.8,1634,118282,0.003831,27.7,"60641",181.75,103.8,9,85.5,10.4,5.9,0,10.3,"79.4","1.9","0.0","5.7","0.0",0,0,0,"IRVING PARK","Irving Park",16,26,10.7,29.9,56.37857777,454.3016727,29.4,86.7647058823529
"73","16",193,"G1700310160300","17","031","160300","17031160300","1603","Census Tract 1603","G5020","S",426175,0,"+41.9572682","-087.7308958",2683.620469,426173.339462,3764,55.8,1461,108934,0.003428,25.6,"60641",181.75,103.8,8.9,80.1,10.5,5.9,1,19.2,"67.6","5.8","0.9","13.8","0.0",1,0,0,"IRVING PARK","Irving Park",16,26,10.7,29.9,56.37857777,454.3016727,29.4,86.7647058823529
"74","16",197,"G1700310160601","17","031","160601","17031160601","1606.01","Census Tract 1606.01","G5020","S",328031,0,"+41.9593980","-087.7032936",2423.85959,328032.977612,3529,47,1084,76224,0.003305,23.2,"60618",172.25,82.6,8.7,67.9,10.5,4.4,0,14.9,"74.6","3.3","0.0","5.8","0.0",0,0,0,"IRVING PARK","Irving Park",16,26,10.7,29.9,56.37857777,454.3016727,29.4,64.7058823529412
"75","17",212,"G1700310170700","17","031","170700","17031170700","1707","Census Tract 1707","G5020","S",579654,0,"+41.9414866","-087.8221640",3057.036854,579654.555712,3177,40.4,1497,110844,0.002583,19.1,"60634",132.5,82.1,9.8,64,10.5,4.8,0,17.4,"90.4","0.0","0.0","6.8","0.0",0,0,0,"DUNNING","Dunning",17,31.7,6.3,23.2,59.68354744,462.2039277,21.2,70.5882352941177
"76","17",211,"G1700310170600","17","031","170600","17031170600","1706","Census Tract 1706","G5020","S",566548,0,"+41.9412943","-087.8307016",3026.07265,566544.482478,2468,31.1,1656,133102,0.002923,23.5,"60634",132.5,82.1,9.8,52.6,10,5.4,0,15.7,"91.8","1.6","0.0","1.9","0.0",0,0,0,"DUNNING","Dunning",17,31.7,6.3,23.2,59.68354744,462.2039277,21.2,79.4117647058824
"77","17",210,"G1700310170500","17","031","170500","17031170500","1705","Census Tract 1705","G5020","S",1539539,0,"+41.9500779","-087.8288957",6229.570748,1539538.93299,5593,21.7,4667,352630,0.003031,22.9,"60634",132.5,82.1,9.5,47.2,10.2,5.4,0,9.1,"87.0","0.0","0.0","6.2","0.0",0,0,0,"DUNNING","Dunning",17,31.7,6.3,23.2,59.68354744,462.2039277,21.2,79.4117647058824
"78","17",215,"G1700310171000","17","031","171000","17031171000","1710","Census Tract 1710","G5020","S",1393039,0,"+41.9418072","-087.7965238",5047.020993,1393041.43458,7328,62.4,4107,314311,0.002948,22.6,"60634",132.5,82.1,9.6,90.2,10.4,4.9,0,16.5,"79.6","5.4","0.5","4.9","0.1",0,0,0,"DUNNING","Dunning",17,31.7,6.3,23.2,59.68354744,462.2039277,21.2,72.0588235294118
"79","17",208,"G1700310170300","17","031","170300","17031170300","1703","Census Tract 1703","G5020","S",1398898,0,"+41.9491248","-087.7968278",5061.144965,1398898.72453,5350,58,4365,323381,0.00312,23.1,"60634",132.5,82.1,9.2,86.7,10.4,5.6,0,17.5,"83.1","0.4","0.0","6.2","0.0",0,0,0,"DUNNING","Dunning",17,31.7,6.3,23.2,59.68354744,462.2039277,21.2,82.3529411764706
"80","17",206,"G1700310170100","17","031","170100","17031170100","1701","Census Tract 1701","G5020","S",1014643,0,"+41.9558596","-087.7948168",4536.538432,1014641.09548,2058,74,2640,126249,0.002602,12.4,"60634",132.5,82.1,8.8,86.6,10.8,5.7,4,20.2,"81.1","6.1","0.0","6.9","0.0",1,1,2,"DUNNING","Dunning",17,31.7,6.3,23.2,59.68354744,462.2039277,21.2,83.8235294117647
"81","17",207,"G1700310170200","17","031","170200","17031170200","1702","Census Tract 1702","G5020","S",653046,0,"+41.9493528","-087.7815188",3240.126899,653042.992097,4106,37.1,1889,142388,0.002893,21.8,"60634",132.5,82.1,9.3,89,10.4,5.5,0,13.6,"75.2","0.0","0.0","9.4","0.0",0,0,0,"DUNNING","Dunning",17,31.7,6.3,23.2,59.68354744,462.2039277,21.2,80.8823529411765
"82","17",216,"G1700310171100","17","031","171100","17031171100","1711","Census Tract 1711","G5020","S",666147,0,"+41.9420528","-087.7812865",3257.947126,666147.617117,3841,48.6,1700,119918,0.002552,18,"60634",132.5,82.1,9.6,91.9,10.6,5,0,15.8,"77.5","0.8","0.0","6.3","0.0",0,0,0,"DUNNING","Dunning",17,31.7,6.3,23.2,59.68354744,462.2039277,21.2,73.5294117647059
"83","17",214,"G1700310170900","17","031","170900","17031170900","1709","Census Tract 1709","G5020","S",320577,0,"+41.9361959","-087.8116057",2404.948596,320577.074609,1881,46.3,1044,68939,0.003257,21.5,"60634",132.5,82.1,9.8,87.3,10.5,5,0,18.1,"76.4","4.8","0.0","3.0","0.0",0,0,0,"DUNNING","Dunning",17,31.7,6.3,23.2,59.68354744,462.2039277,21.2,73.5294117647059
"84","17",213,"G1700310170800","17","031","170800","17031170800","1708","Census Tract 1708","G5020","S",730332,0,"+41.9415761","-087.8123713",3447.704007,730333.260832,4189,43.2,2196,149052,0.003007,20.4,"60634",132.5,82.1,9.8,81.9,10.4,4.9,2,20.9,"80.4","5.3","0.0","8.0","0.8",0,0,2,"DUNNING","Dunning",17,31.7,6.3,23.2,59.68354744,462.2039277,21.2,72.0588235294118
"85","17",209,"G1700310170400","17","031","170400","17031170400","1704","Census Tract 1704","G5020","S",769031,0,"+41.9489081","-087.8127107",3471.035009,769030.346815,4044,45.7,2097,146062,0.002727,19,"60634",132.5,82.1,9.8,72,10.3,5.3,2,20.1,"79.9","2.7","1.7","4.5","0.0",2,0,0,"DUNNING","Dunning",17,31.7,6.3,23.2,59.68354744,462.2039277,21.2,77.9411764705882
"86","18",701,"G1700310831600","17","031","831600","17031831600","8316","Census Tract 8316","G5020","S",1488846,0,"+41.9256105","-087.7976148",5205.789598,1488842.2862,7451,84.7,4633,291767,0.003112,19.6,"60707",85.5,89,9.6,92.7,10.3,5.5,0,17.3,"59.1","4.4","1.0","0.8","0.0",0,0,0,"MONTCLARE","Montclare",18,30.7,9.6,37,58.05140304,475.9885939,27.4,80.8823529411765
"87","18",217,"G1700310180100","17","031","180100","17031180100","1801","Census Tract 1801","G5020","S",1071402,0,"+41.9344884","-087.7986091",4245.339341,1071401.38819,6360,72.4,3127,223805,0.002919,20.9,"60634",132.5,82.1,9.7,92.9,10.4,5,0,21,"73.6","0.5","0.0","6.4","0.0",0,0,0,"MONTCLARE","Montclare",18,30.7,9.6,37,58.05140304,475.9885939,27.4,73.5294117647059
"88","19",228,"G1700310190900","17","031","190900","17031190900","1909","Census Tract 1909","G5020","S",314637,0,"+41.9279225","-087.7441048",2404.4428,314635.832104,2537,80.4,905,55853,0.002876,17.8,"60639",346.75,123.9,9.5,94.9,10.6,4.9,0,35.9,"57.6","6.2","0.3","0.0","0.0",0,0,0,"BELMONT CRAGIN","Belmont Cragin",19,19,10.8,32.8,50.53601595,404.507368,27.2,72.0588235294118
"89","19",219,"G1700310190200","17","031","190200","17031190200","1902","Census Tract 1902","G5020","S",660108,0,"+41.9351136","-087.7516489",3250.929768,660109.091169,5624,77.2,1652,110231,0.002503,16.7,"60639",346.75,123.9,9.4,97,10.6,5.1,1,19.3,"51.0","3.9","0.1","2.6","0.0",1,0,0,"BELMONT CRAGIN","Belmont Cragin",19,19,10.8,32.8,50.53601595,404.507368,27.2,75
"90","19",700,"G1700310831500","17","031","831500","17031831500","8315","Census Tract 8315","G5020","S",959644,0,"+41.9275695","-087.7879983",5539.729934,959639.945637,3720,80.1,1945,100719,0.002027,10.5,"60634",132.5,82.1,9.4,93.9,10.4,5.5,2,17.6,"73.1","5.7","2.1","2.8","0.0",1,0,1,"BELMONT CRAGIN","Belmont Cragin",19,19,10.8,32.8,50.53601595,404.507368,27.2,80.8823529411765
"91","19",224,"G1700310190602","17","031","190602","17031190602","1906.02","Census Tract 1906.02","G5020","S",621354,0,"+41.9275604","-087.7707371",3436.510586,621353.199424,5608,80.5,1708,116151,0.002749,18.7,"60639",346.75,123.9,9.7,97,10.7,4.9,0,22.5,"57.3","3.2","0.6","2.2","0.0",0,0,0,"BELMONT CRAGIN","Belmont Cragin",19,19,10.8,32.8,50.53601595,404.507368,27.2,72.0588235294118
"92","19",230,"G1700310191100","17","031","191100","17031191100","1911","Census Tract 1911","G5020","S",822433,0,"+41.9196293","-087.7509763",3666.701587,822427.624101,7482,81.8,2270,154199,0.00276,18.7,"60639",346.75,123.9,9.5,95.5,10.6,5.4,1,29.8,"55.5","4.8","0.0","1.9","0.0",0,0,1,"BELMONT CRAGIN","Belmont Cragin",19,19,10.8,32.8,50.53601595,404.507368,27.2,79.4117647058824
"93","19",218,"G1700310190100","17","031","190100","17031190100","1901","Census Tract 1901","G5020","S",316148,0,"+41.9352176","-087.7443889",2408.618714,316149.576503,2606,87.8,757,46128,0.002394,14.6,"60639",346.75,123.9,9.1,95.9,10.7,5.1,0,18.2,"49.3","1.3","0.0","2.4","0.0",0,0,0,"BELMONT CRAGIN","Belmont Cragin",19,19,10.8,32.8,50.53601595,404.507368,27.2,75
"94","19",227,"G1700310190800","17","031","190800","17031190800","1908","Census Tract 1908","G5020","S",661317,0,"+41.9278186","-087.7513624",3252.487337,661317.852707,7338,88.1,1592,99329,0.002407,15,"60639",346.75,123.9,9.5,96.9,10.6,5.5,0,25.3,"50.0","2.3","0.1","0.8","0.0",0,0,0,"BELMONT CRAGIN","Belmont Cragin",19,19,10.8,32.8,50.53601595,404.507368,27.2,80.8823529411765
"95","19",222,"G1700310190402","17","031","190402","17031190402","1904.02","Census Tract 1904.02","G5020","S",653980,0,"+41.9348596","-087.7712318",3235.244652,653980.187824,5572,70.1,1520,104117,0.002324,15.9,"60634",132.5,82.1,9.6,96.6,10.8,4.6,1,18.4,"70.8","1.7","0.0","0.3","0.0",1,0,0,"BELMONT CRAGIN","Belmont Cragin",19,19,10.8,32.8,50.53601595,404.507368,27.2,67.6470588235294
"96","19",229,"G1700310191000","17","031","191000","17031191000","1910","Census Tract 1910","G5020","S",434313,0,"+41.9192297","-087.7438010",3032.27168,434313.495681,2651,81,981,51643,0.002259,11.9,"60639",346.75,123.9,9.4,94.8,10.6,5.3,1,29.3,"59.4","2.6","0.2","5.4","0.0",0,1,0,"BELMONT CRAGIN","Belmont Cragin",19,19,10.8,32.8,50.53601595,404.507368,27.2,77.9411764705882
"97","19",220,"G1700310190300","17","031","190300","17031190300","1903","Census Tract 1903","G5020","S",660302,0,"+41.9349864","-087.7614635",3250.906607,660302.610021,5535,66.9,1535,100304,0.002325,15.2,"60634",132.5,82.1,9.5,97.2,10.6,4.8,0,21.8,"75.4","1.8","0.2","1.7","0.0",0,0,0,"BELMONT CRAGIN","Belmont Cragin",19,19,10.8,32.8,50.53601595,404.507368,27.2,70.5882352941177
"98","19",225,"G1700310190701","17","031","190701","17031190701","1907.01","Census Tract 1907.01","G5020","S",277868,0,"+41.9297959","-087.7614217",2331.200074,277867.965327,2924,85.3,738,40188,0.002656,14.5,"60639",346.75,123.9,9.4,97.6,10.5,4.1,0,24.6,"62.2","1.1","0.0","1.5","0.0",0,0,0,"BELMONT CRAGIN","Belmont Cragin",19,19,10.8,32.8,50.53601595,404.507368,27.2,60.2941176470588
"99","19",233,"G1700310191302","17","031","191302","17031191302","1913.02","Census Tract 1913.02","G5020","S",631185,0,"+41.9202289","-087.7705334",3444.591668,631190.27699,5333,78.3,1415,78737,0.002242,12.5,"60639",346.75,123.9,9.5,94.1,10.5,4.2,13,25.3,"55.9","3.5","0.6","1.0","0.0",0,13,0,"BELMONT CRAGIN","Belmont Cragin",19,19,10.8,32.8,50.53601595,404.507368,27.2,61.7647058823529
"100","19",223,"G1700310190601","17","031","190601","17031190601","1906.01","Census Tract 1906.01","G5020","S",690034,0,"+41.9274146","-087.7804606",3440.061208,690031.209012,5145,73.3,2208,163699,0.0032,23.7,"60639",346.75,123.9,9.6,96.5,10.4,4.9,0,35.4,"37.0","6.7","0.0","1.6","0.0",0,0,0,"BELMONT CRAGIN","Belmont Cragin",19,19,10.8,32.8,50.53601595,404.507368,27.2,72.0588235294118
"101","19",221,"G1700310190401","17","031","190401","17031190401","1904.01","Census Tract 1904.01","G5020","S",655475,0,"+41.9347276","-087.7809524",3246.480255,655473.283707,4193,77.5,1500,92459,0.002288,14.1,"60634",132.5,82.1,9.6,95.1,10.5,4.4,0,23.3,"64.9","1.9","0.5","8.9","0.0",0,0,0,"BELMONT CRAGIN","Belmont Cragin",19,19,10.8,32.8,50.53601595,404.507368,27.2,64.7058823529412
"102","19",232,"G1700310191301","17","031","191301","17031191301","1913.01","Census Tract 1913.01","G5020","S",674995,0,"+41.9201522","-087.7802655",3432.627664,674993.152058,5658,88.9,1683,97997,0.002493,14.5,"60639",346.75,123.9,9.5,92.8,10.4,4.8,1,33.2,"47.8","4.1","0.0","2.7","0.0",1,0,0,"BELMONT CRAGIN","Belmont Cragin",19,19,10.8,32.8,50.53601595,404.507368,27.2,70.5882352941177
"103","19",226,"G1700310190702","17","031","190702","17031190702","1907.02","Census Tract 1907.02","G5020","S",383493,0,"+41.9261631","-087.7610395",2643.048275,383492.061289,4841,93.1,1159,69326,0.003022,18.1,"60639",346.75,123.9,9.6,97.6,10.6,4.9,0,38.5,"59.4","3.3","0.0","0.0","0.0",0,0,0,"BELMONT CRAGIN","Belmont Cragin",19,19,10.8,32.8,50.53601595,404.507368,27.2,72.0588235294118
"104","19",231,"G1700310191200","17","031","191200","17031191200","1912","Census Tract 1912","G5020","S",705577,0,"+41.9201432","-087.7608269",3392.640704,705574.839088,3934,81.5,1251,69673,0.001773,9.9,"60639",346.75,123.9,9.3,95.2,10.6,5,3,30.4,"50.5","3.3","0.5","0.7","0.4",1,1,1,"BELMONT CRAGIN","Belmont Cragin",19,19,10.8,32.8,50.53601595,404.507368,27.2,73.5294117647059
"105","2",18,"G1700310020601","17","031","020601","17031020601","206.01","Census Tract 206.01","G5020","S",591326,0,"+42.0008746","-087.7018025",3424.810318,591326.909298,6131,92,1974,152369,0.003338,25.8,"60645",99.75,82.2,8.9,64,10.6,4.7,2,32.5,"60.8","5.5","1.0","27.7","0.0",1,0,1,"WEST RIDGE","West Ridge",2,22.4,9.1,26.3,60.11166217,468.0472877,29.7,69.1176470588235
"106","2",24,"G1700310020901","17","031","020901","17031020901","209.01","Census Tract 209.01","G5020","S",485422,2818,"+41.9943922","-087.6854736",3039.653964,488241.961212,5966,81.7,1169,75933,0.002408,15.6,"60659",77.25,81.9,8.5,55.8,10.5,4.9,0,32.9,"42.1","24.1","0.0","26.0","0.0",0,0,0,"WEST RIDGE","West Ridge",2,22.4,9.1,26.3,60.11166217,468.0472877,29.7,72.0588235294118
"107","2",19,"G1700310020602","17","031","020602","17031020602","206.02","Census Tract 206.02","G5020","S",492027,0,"+42.0013156","-087.6936373",2837.154865,492025.086697,4734,86,1529,123945,0.003108,25.2,"60645",99.75,82.2,8.9,59,10.5,4.8,0,27.7,"45.5","13.1","0.0","22.7","0.0",0,0,0,"WEST RIDGE","West Ridge",2,22.4,9.1,26.3,60.11166217,468.0472877,29.7,70.5882352941177
"108","2",15,"G1700310020302","17","031","020302","17031020302","203.02","Census Tract 203.02","G5020","S",639920,0,"+42.0085406","-087.6949634",3200.594815,639919.048182,5348,84.1,2373,186756,0.003708,29.2,"60645",99.75,82.2,8.8,57.8,10.3,4.7,2,19.2,"66.6","10.2","1.5","13.2","0.0",0,0,2,"WEST RIDGE","West Ridge",2,22.4,9.1,26.3,60.11166217,468.0472877,29.7,69.1176470588235
"109","2",22,"G1700310020801","17","031","020801","17031020801","208.01","Census Tract 208.01","G5020","S",655953,0,"+41.9868081","-087.6944149",3239.260304,655950.343049,6112,85,1894,142765,0.002887,21.8,"60659",77.25,81.9,8.8,55,10.5,5.3,1,23.6,"60.6","3.0","0.0","28.7","0.3",1,0,0,"WEST RIDGE","West Ridge",2,22.4,9.1,26.3,60.11166217,468.0472877,29.7,77.9411764705882
"110","2",20,"G1700310020701","17","031","020701","17031020701","207.01","Census Tract 207.01","G5020","S",591396,0,"+41.9868915","-087.7036897",3103.044198,591392.903852,1748,29.5,2464,181663,0.004166,30.7,"60659",77.25,81.9,8.8,52.6,10.5,5.5,4,14.6,"71.0","5.1","0.0","16.5","0.0",0,0,4,"WEST RIDGE","West Ridge",2,22.4,9.1,26.3,60.11166217,468.0472877,29.7,80.8823529411765
"111","2",17,"G1700310020500","17","031","020500","17031020500","205","Census Tract 205","G5020","S",771656,0,"+42.0013129","-087.6841982",3561.100404,771658.865888,6584,99,2784,221269,0.003608,28.7,"60626",110.25,121.8,8.6,47.5,10.4,5.1,0,42.4,"30.7","13.3","0.0","40.6","0.0",0,0,0,"WEST RIDGE","West Ridge",2,22.4,9.1,26.3,60.11166217,468.0472877,29.7,75
"112","2",21,"G1700310020702","17","031","020702","17031020702","207.02","Census Tract 207.02","G5020","S",704327,0,"+41.9941256","-087.7048939",3703.718559,704324.68206,7674,90.1,2184,156443,0.003101,22.2,"60645",99.75,82.2,8.9,62.7,10.5,5.5,0,31.3,"51.0","8.5","0.0","24.3","0.0",0,0,0,"WEST RIDGE","West Ridge",2,22.4,9.1,26.3,60.11166217,468.0472877,29.7,80.8823529411765
"113","2",16,"G1700310020400","17","031","020400","17031020400","204","Census Tract 204","G5020","S",555577,0,"+42.0084880","-087.6859118",3049.248415,555573.226547,4236,81.1,2441,187017,0.004394,33.7,"60645",99.75,82.2,8.7,48.4,10.2,4.9,0,21.2,"54.6","23.3","0.0","15.0","0.0",0,0,0,"WEST RIDGE","West Ridge",2,22.4,9.1,26.3,60.11166217,468.0472877,29.7,72.0588235294118
"114","2",14,"G1700310020301","17","031","020301","17031020301","203.01","Census Tract 203.01","G5020","S",825541,0,"+42.0068651","-087.7051865",4385.777734,825540.953395,5472,79.3,2525,188516,0.003059,22.8,"60645",99.75,82.2,8.7,66.2,10.6,4.7,0,19.5,"80.6","3.6","0.2","11.1","0.0",0,0,0,"WEST RIDGE","West Ridge",2,22.4,9.1,26.3,60.11166217,468.0472877,29.7,69.1176470588235
"115","2",12,"G1700310020100","17","031","020100","17031020100","201","Census Tract 201","G5020","S",411154,0,"+42.0157210","-087.6871169",2670.853869,411150.083123,3836,71.8,1381,96515,0.003359,23.5,"60645",99.75,82.2,8.7,47.8,10.2,5.1,0,21.9,"41.8","34.3","0.0","5.0","0.0",0,0,0,"WEST RIDGE","West Ridge",2,22.4,9.1,26.3,60.11166217,468.0472877,29.7,75
"116","2",25,"G1700310020902","17","031","020902","17031020902","209.02","Census Tract 209.02","G5020","S",501889,0,"+41.9942585","-087.6786841",3280.433139,501887.206452,4680,93,1452,92056,0.002893,18.3,"60659",77.25,81.9,8.7,52.4,10.5,4.9,0,35.8,"51.7","13.5","0.0","28.5","0.0",0,0,0,"WEST RIDGE","West Ridge",2,22.4,9.1,26.3,60.11166217,468.0472877,29.7,72.0588235294118
"117","2",13,"G1700310020200","17","031","020200","17031020200","202","Census Tract 202","G5020","S",1241961,0,"+42.0156903","-087.6995191",4696.370639,1241963.06917,6739,67.2,4627,348646,0.003726,28.1,"60645",99.75,82.2,8.8,58,10.4,5,1,19.6,"56.5","10.4","0.0","18.7","0.0",1,0,0,"WEST RIDGE","West Ridge",2,22.4,9.1,26.3,60.11166217,468.0472877,29.7,73.5294117647059
"118","2",23,"G1700310020802","17","031","020802","17031020802","208.02","Census Tract 208.02","G5020","S",644017,0,"+41.9940592","-087.6946306",3209.138836,644014.907842,7952,85.4,1904,147222,0.002956,22.9,"60659",77.25,81.9,8.8,61.2,10.5,5,1,40.1,"41.4","7.2","3.7","34.3","0.0",1,0,0,"WEST RIDGE","West Ridge",2,22.4,9.1,26.3,60.11166217,468.0472877,29.7,73.5294117647059
"119","20",234,"G1700310200100","17","031","200100","17031200100","2001","Census Tract 2001","G5020","S",584862,0,"+41.9350552","-087.7376226",3115.505468,584863.949088,3763,75.2,1702,111180,0.00291,19,"60639",346.75,123.9,9.2,94.7,10.8,4.6,0,16.8,"56.9","5.5","1.7","4.3","0.0",0,0,0,"HERMOSA","Hermosa",20,8.9,15.5,36,33.56358503,359.7377703,36.2,67.6470588235294
